ID,Date,Home,Away,Half_Status,Time,Game_Time,Game_Seconds,Home_Score,Away_Score,Event_Team,Event_Description,Player_1,Player_2,Event_Type,Event_Result,Shot_Value,Event_Length,Poss_Num,Poss_Team,Poss_Length,isTransition,Home.1,Home.2,Home.3,Home.4,Home.5,Away.1,Away.2,Away.3,Away.4,Away.5,Status,isGarbageTime,Sub_Deviate
4986643,NA,Notre Dame,Duke,1,04:05:00,15:55:00,955,25,32,Notre Dame,"Dane Goodwin, 2pt pullupjumpshot   made",DANE.GOODWIN,NA,Two Point Jumper,made,2,3,54,Notre Dame,3,TRUE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:40:00,16:20:00,980,25,34,Duke,"Jeremy Roach, 2pt floatingjumpshot   made",JEREMY.ROACH,NA,Two Point Jumper,made,2,25,55,Duke,25,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:23:00,16:37:00,997,25,34,Notre Dame,"Prentiss Hubb, foulon",PRENTISS.HUBB,NA,Draw Foul,NA,NA,17,56,Notre Dame,17,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:23:00,16:37:00,997,25,34,Duke,"Wendell Moore Jr., foul personal",WENDELL.MOORE,NA,Commits Foul,NA,NA,0,56,Notre Dame,17,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:21:00,16:39:00,999,25,34,Notre Dame,"Juwan Durham, substitution in",JUWAN.DURHAM,NA,Enters Game,NA,NA,2,56,Notre Dame,19,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:21:00,16:39:00,999,25,34,Notre Dame,"Nate Laszewski, substitution out",NATE.LASZEWSKI,NA,Leaves Game,NA,NA,0,56,Notre Dame,19,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,27,34,Notre Dame,"Juwan Durham, 2pt jumpshot pointsinthepaint;  made",JUWAN.DURHAM,NA,Two Point Jumper,made,2,13,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,27,34,Notre Dame,"Juwan Durham, foulon",JUWAN.DURHAM,NA,Draw Foul,NA,NA,0,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,27,34,Duke,"Matthew Hurt, foul personal shooting;1freethrow;",MATTHEW.HURT,NA,Commits Foul,NA,NA,0,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,27,34,Duke,"Mark Williams, substitution in",MARK.WILLIAMS,NA,Enters Game,NA,NA,0,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,27,34,Duke,"Jordan Goldwire, substitution in",JORDAN.GOLDWIRE,NA,Enters Game,NA,NA,0,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,27,34,Duke,"Jaemyn Brakefield, substitution out",JAEMYN.BRAKEFIELD,NA,Leaves Game,NA,NA,0,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,27,34,Duke,"Wendell Moore Jr., substitution out",WENDELL.MOORE,NA,Leaves Game,NA,NA,0,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,27,34,Notre Dame,"Nikola Djogo, substitution out",NIKOLA.DJOGO,NA,Leaves Game,NA,NA,0,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,27,34,Notre Dame,"Nate Laszewski, substitution in",NATE.LASZEWSKI,NA,Enters Game,NA,NA,0,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,03:08:00,16:52:00,1012,28,34,Notre Dame,"Juwan Durham, freethrow 1of1   made",JUWAN.DURHAM,NA,Free Throw,made,1,0,56,Notre Dame,32,FALSE,NATE.LASZEWSKI,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,JAEMYN.BRAKEFIELD,WENDELL.MOORE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,02:44:00,17:16:00,1036,28,37,Duke,"Jeremy Roach, 3pt jumpshot   made - Jordan Goldwire, assist",JEREMY.ROACH,JORDAN.GOLDWIRE,Three Point Jumper,made,3,24,57,Duke,24,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,02:32:00,17:28:00,1048,28,37,Notre Dame,"Prentiss Hubb, 3pt stepbackjumpshot   missed",PRENTISS.HUBB,NA,Three Point Jumper,missed,3,12,58,Notre Dame,12,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,02:27:00,17:33:00,1053,28,37,Duke,"Matthew Hurt, rebound defensive",MATTHEW.HURT,NA,Defensive Rebound,NA,NA,5,58,Notre Dame,17,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,02:13:00,17:47:00,1067,28,39,Duke,"Jordan Goldwire, 2pt drivinglayup pointsinthepaint;  made",JORDAN.GOLDWIRE,NA,Layup,made,2,14,59,Duke,14,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,02:10:00,17:50:00,1070,28,39,Notre Dame,"Team, timeout short",TEAM,NA,Timeout,NA,NA,3,60,Notre Dame,3,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,02:10:00,17:50:00,1070,28,39,Notre Dame,"Nate Laszewski, substitution out",NATE.LASZEWSKI,NA,Leaves Game,NA,NA,0,60,Notre Dame,3,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,02:10:00,17:50:00,1070,28,39,Notre Dame,"Nikola Djogo, substitution in",NIKOLA.DJOGO,NA,Enters Game,NA,NA,0,60,Notre Dame,3,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,01:52:00,18:08:00,1088,28,39,Notre Dame,"Juwan Durham, 2pt jumpshot   missed",JUWAN.DURHAM,NA,Two Point Jumper,missed,2,18,60,Notre Dame,21,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,01:48:00,18:12:00,1092,28,39,Notre Dame,"Cormac Ryan, rebound offensive",CORMAC.RYAN,NA,Offensive Rebound,NA,NA,4,60,Notre Dame,25,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,01:46:00,18:14:00,1094,31,39,Notre Dame,"Dane Goodwin, 3pt jumpshot 2ndchance;  made - Cormac Ryan, assist",DANE.GOODWIN,CORMAC.RYAN,Three Point Jumper,made,3,2,60,Notre Dame,27,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NATE.LASZEWSKI,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,01:27:00,18:33:00,1113,31,39,Duke,"Joey Baker, turnover travel",JOEY.BAKER,NA,Turnover,NA,NA,19,61,Duke,19,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,01:16:00,18:44:00,1124,34,39,Notre Dame,"Dane Goodwin, 3pt jumpshot fromturnover;  made - Cormac Ryan, assist",DANE.GOODWIN,CORMAC.RYAN,Three Point Jumper,made,3,11,62,Notre Dame,11,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:47:00,19:13:00,1153,34,41,Duke,"Jeremy Roach, 2pt drivinglayup pointsinthepaint;  made",JEREMY.ROACH,NA,Layup,made,2,29,63,Duke,29,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:37:00,19:23:00,1163,34,41,Notre Dame,"Cormac Ryan, 2pt jumpshot pointsinthepaint;  missed",CORMAC.RYAN,NA,Two Point Jumper,missed,2,10,64,Notre Dame,10,TRUE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:34:00,19:26:00,1166,34,41,Duke,"Mark Williams, rebound defensive",MARK.WILLIAMS,NA,Defensive Rebound,NA,NA,3,64,Notre Dame,13,TRUE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:11:00,19:49:00,1189,34,41,Duke,"Jeremy Roach, foulon",JEREMY.ROACH,NA,Draw Foul,NA,NA,23,65,Duke,23,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:11:00,19:49:00,1189,34,41,Notre Dame,"Cormac Ryan, foul personal",CORMAC.RYAN,NA,Commits Foul,NA,NA,0,65,Duke,23,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:07:00,19:53:00,1193,34,41,Notre Dame,"Cormac Ryan, foul personal",CORMAC.RYAN,NA,Commits Foul,NA,NA,4,65,Duke,27,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:07:00,19:53:00,1193,34,41,Duke,"Jeremy Roach, foulon",JEREMY.ROACH,NA,Draw Foul,NA,NA,0,65,Duke,27,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:07:00,19:53:00,1193,34,41,Notre Dame,"Cormac Ryan, substitution out",CORMAC.RYAN,NA,Leaves Game,NA,NA,0,65,Duke,27,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:07:00,19:53:00,1193,34,41,Notre Dame,"Trey Wertz, substitution in",TREY.WERTZ,NA,Enters Game,NA,NA,0,65,Duke,27,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:00:00,20:00:00,1200,34,41,Duke,"Team, rebound offensive team;",TEAM,NA,Offensive Rebound,NA,NA,7,65,Duke,34,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,1,00:00:00,20:00:00,1200,34,41,Duke,"Jordan Goldwire, 3pt jumpshot   missed",JORDAN.GOLDWIRE,NA,Three Point Jumper,missed,3,0,65,Duke,34,FALSE,JUWAN.DURHAM,PRENTISS.HUBB,DANE.GOODWIN,NIKOLA.DJOGO,CORMAC.RYAN,JEREMY.ROACH,JOEY.BAKER,MARK.WILLIAMS,JORDAN.GOLDWIRE,MATTHEW.HURT,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,20:00:00,20:00:00,1200,34,41,Duke,"Joey Baker, substitution out",JOEY.BAKER,NA,Leaves Game,NA,NA,0,66,Notre Dame,0,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,20:00:00,20:00:00,1200,34,41,Duke,"Patrick Tape, substitution in",PATRICK.TAPE,NA,Enters Game,NA,NA,0,66,Notre Dame,0,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,20:00:00,20:00:00,1200,34,41,Duke,"Mark Williams, substitution out",MARK.WILLIAMS,NA,Leaves Game,NA,NA,0,66,Notre Dame,0,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,20:00:00,20:00:00,1200,34,41,Notre Dame,"Trey Wertz, substitution out",TREY.WERTZ,NA,Leaves Game,NA,NA,0,66,Notre Dame,0,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,20:00:00,20:00:00,1200,34,41,Notre Dame,"Nate Laszewski, substitution in",NATE.LASZEWSKI,NA,Enters Game,NA,NA,0,66,Notre Dame,0,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,20:00:00,20:00:00,1200,34,41,Duke,"DJ Steward, substitution in",DJ.STEWARD,NA,Enters Game,NA,NA,0,66,Notre Dame,0,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,20:00:00,20:00:00,1200,34,41,Notre Dame,"Cormac Ryan, substitution in",CORMAC.RYAN,NA,Enters Game,NA,NA,0,66,Notre Dame,0,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,20:00:00,20:00:00,1200,34,41,Notre Dame,"Nikola Djogo, substitution out",NIKOLA.DJOGO,NA,Leaves Game,NA,NA,0,66,Notre Dame,0,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,19:31:00,20:29:00,1229,34,41,Notre Dame,"Cormac Ryan, 3pt jumpshot   missed",CORMAC.RYAN,NA,Three Point Jumper,missed,3,29,66,Notre Dame,29,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,19:28:00,20:32:00,1232,34,41,Duke,"DJ Steward, rebound defensive",DJ.STEWARD,NA,Defensive Rebound,NA,NA,3,66,Notre Dame,32,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,19:06:00,20:54:00,1254,34,41,Duke,"Matthew Hurt, turnover travel",MATTHEW.HURT,NA,Turnover,NA,NA,22,67,Duke,22,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,18:57:00,21:03:00,1263,34,41,Notre Dame,"Prentiss Hubb, turnover badpass",PRENTISS.HUBB,NA,Turnover,NA,NA,9,68,Notre Dame,9,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,18:57:00,21:03:00,1263,34,41,Duke,"DJ Steward, steal",DJ.STEWARD,NA,Steal,NA,NA,0,68,Notre Dame,9,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,18:34:00,21:26:00,1286,34,41,Notre Dame,"Dane Goodwin, foul personal",DANE.GOODWIN,NA,Commits Foul,NA,NA,23,69,Duke,23,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,18:34:00,21:26:00,1286,34,41,Duke,"DJ Steward, foulon",DJ.STEWARD,NA,Draw Foul,NA,NA,0,69,Duke,23,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,18:31:00,21:29:00,1289,34,43,Duke,"Jeremy Roach, 2pt jumpshot fromturnover;  made - Patrick Tape, assist",JEREMY.ROACH,PATRICK.TAPE,Two Point Jumper,made,2,3,69,Duke,26,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,18:21:00,21:39:00,1299,34,43,Duke,"Jordan Goldwire, foul personal",JORDAN.GOLDWIRE,NA,Commits Foul,NA,NA,10,70,Notre Dame,10,TRUE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
4986643,NA,Notre Dame,Duke,2,18:21:00,21:39:00,1299,34,43,Notre Dame,"Dane Goodwin, foulon",DANE.GOODWIN,NA,Draw Foul,NA,NA,0,70,Notre Dame,10,FALSE,PRENTISS.HUBB,JUWAN.DURHAM,CORMAC.RYAN,NATE.LASZEWSKI,DANE.GOODWIN,PATRICK.TAPE,JORDAN.GOLDWIRE,DJ.STEWARD,MATTHEW.HURT,JEREMY.ROACH,CLEAN,FALSE,5
